Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
1239,139.4,2m 19.4s,-26.91171802,-49.03358555,P-GPS,65.9,20.1,0.2,0.1,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0.1,0,-0.6,-2.9,94.3,94.3,1024,1024,1024,1024,1024,,,,,
1240,139.6,2m 19.6s,-26.91171817,-49.03358547,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.4,-3,94.3,94.3,1024,1024,1024,1024,1024,,,,,
1241,139.7,2m 19.7s,-26.9117182,-49.03358557,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.5,-3.1,94.3,94.3,1024,1024,1024,1200,1024,,,,,
1242,139.8,2m 19.8s,-26.91171825,-49.0335855,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.4,-3.1,94.6,94.6,1024,1024,1024,1289,1024,,,,,
1243,139.9,2m 19.9s,-26.91171814,-49.03358552,P-GPS,65.6,20.0,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.3,-3.1,96.2,96.2,1024,1024,1024,1285,1024,,,,,
1244,140,2m 20s,-26.91171811,-49.03358555,P-GPS,65.6,20.0,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.4,-3.4,98.4,98.4,1024,1024,1024,1271,1024,,,,,
1245,140.1,2m 20.1s,-26.91171807,-49.03358547,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.7,-3.5,100.6,100.6,1024,1024,1024,1189,1024,,,,,
1246,140.2,2m 20.2s,-26.91171804,-49.03358548,P-GPS,65.9,20.1,0.0,0.0,1.1,0.5,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.7,-3.5,102.7,102.7,1024,1024,1024,1024,1024,,,,,
1247,140.3,2m 20.3s,-26.91171797,-49.03358551,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.6,-3.3,103.2,103.2,1024,1024,1024,1024,1024,,,,,
1248,140.4,2m 20.4s,-26.91171794,-49.03358551,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.966,0.087,3.445,3.509,3.48,3.532,0,0,0,-1.7,-3.4,103.4,103.4,1024,1024,1024,1024,1024,,,,,
1249,140.5,2m 20.5s,-26.9117179,-49.03358549,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.2,-3.3,103.4,103.4,1024,1024,1024,1072,1024,,,,,
1250,140.6,2m 20.6s,-26.91171789,-49.03358552,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.5,-3.1,103.4,103.4,1024,1024,1024,1149,1024,,,,,
1251,140.7,2m 20.7s,-26.91171778,-49.03358548,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.5,-3,103.9,103.9,1024,1024,1024,1024,1024,,,,,
1252,140.8,2m 20.8s,-26.91171779,-49.03358543,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.3,-2.8,104.3,104.3,1024,1024,1024,1024,1024,,,,,
1253,140.9,2m 20.9s,-26.9117177,-49.03358538,P-GPS,65.9,20.1,0.0,0.0,1.1,0.5,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.2,-2.6,104.4,104.4,1024,1024,1024,1024,1024,,,,,
1254,141,2m 21s,-26.91171771,-49.03358536,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.6,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-1.9,-2.7,104.5,104.5,1024,1024,1024,811,1024,,,,,
1255,141.1,2m 21.1s,-26.91171774,-49.03358523,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-1.8,-2.6,103.9,103.9,1024,1024,1024,654,1006,,,,,
1256,141.2,2m 21.2s,-26.91171776,-49.03358522,P-GPS,65.9,20.1,0.0,0.0,1.1,0.5,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-1.9,-2.6,101.2,101.2,1024,1024,1024,592,993,,,,,
1257,141.3,2m 21.3s,-26.91171764,-49.03358517,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.1,-2.3,96.9,96.9,1024,1024,1024,544,982,,,,,
1258,141.4,2m 21.4s,-26.91171765,-49.03358517,P-GPS,65.9,20.1,0.0,0.0,1.1,0.5,81.7,24.9,-26.91155751,-49.03376056,18,5,41,13.91,0.095,3.429,3.493,3.464,3.524,0,0,0,-2.4,-2.1,91.7,91.7,1024,1024,1024,540,976,,,,,
1259,141.5,2m 21.5s,-26.91171766,-49.03358497,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0,0,-2.5,-1.7,85.6,85.6,1024,1024,1024,564,982,,,,,
1260,141.6,2m 21.6s,-26.91171764,-49.03358499,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0,0,-2.6,-0.9,79.2,79.2,1024,1024,1024,578,983,,,,,
1261,141.7,2m 21.7s,-26.91171768,-49.03358489,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0,0,-2.5,-0.3,73,73,1024,1024,1024,590,990,,,,,
1262,141.8,2m 21.8s,-26.91171771,-49.03358488,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,81.7,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.5,-0.1,66.9,66.9,1024,1024,1024,600,991,,,,,
1263,141.9,2m 21.9s,-26.9117179,-49.03358476,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,81.8,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.4,0,61.1,61.1,1024,1024,1024,598,991,,,,,
1264,142,2m 22s,-26.91171794,-49.03358474,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,81.8,24.9,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.5,0,55.4,55.4,1024,1024,1024,593,987,,,,,
1265,142.1,2m 22.1s,-26.91171791,-49.03358451,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,81.9,25.0,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.4,0,49.8,49.8,1024,1024,1024,592,986,,,,,
1266,142.2,2m 22.2s,-26.91171795,-49.03358448,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,81.9,25.0,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.4,0.2,44.3,44.3,1024,1024,1024,598,983,,,,,
1267,142.3,2m 22.3s,-26.91171802,-49.03358425,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,82.0,25.0,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,0,0.1,0,-2.3,0.6,38.8,38.8,1024,1024,1024,670,1005,,,,,
1268,142.4,2m 22.4s,-26.9117181,-49.03358411,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,82.0,25.0,-26.91155751,-49.03376056,18,5,40,13.94,0.101,3.433,3.499,3.474,3.534,-0.1,0.1,0,-2.2,1.3,33.7,33.7,1024,1024,1024,691,1006,,,,,
1269,142.5,2m 22.5s,-26.91171818,-49.03358409,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,82.0,25.0,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.1,0.1,0,-2.1,1.7,29.4,29.4,1024,1024,1024,729,996,,,,,
1270,142.6,2m 22.6s,-26.9117183,-49.03358393,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,82.1,25.0,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.1,0.1,0,-2,2,25.7,25.7,1024,1024,1024,702,973,,,,,
1271,142.7,2m 22.7s,-26.91171845,-49.03358373,P-GPS,66.3,20.2,0.3,0.1,1.1,0.5,82.2,25.1,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.1,0.1,0,-2,1.9,22.2,22.2,1024,1024,1024,686,947,,,,,
1272,142.8,2m 22.8s,-26.91171853,-49.03358357,P-GPS,66.3,20.2,0.5,0.2,0.0,0.0,82.2,25.1,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.1,0.2,0,-1.9,1.5,18.5,18.5,1024,1024,1024,686,947,,,,,
1273,142.9,2m 22.9s,-26.91171865,-49.03358338,P-GPS,66.3,20.2,0.5,0.2,0.0,0.0,82.3,25.1,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.1,0.2,0,-1.7,1.3,15,15,1024,1024,1024,685,927,,,,,
1274,143.1,2m 23.1s,-26.91171893,-49.033583,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,82.5,25.1,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.2,0.2,0,-1.9,1.3,7.8,7.8,1024,1024,1024,677,925,,,,,
1275,143.2,2m 23.2s,-26.91171914,-49.03358274,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,82.6,25.2,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.2,0.2,0,-2,1.3,4.1,4.1,1024,1024,1024,902,983,,,,,
1276,143.3,2m 23.3s,-26.91171938,-49.03358259,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,82.7,25.2,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.2,0.2,0,-2.5,1.2,0.4,0.4,1024,1024,1024,1022,1024,,,,,
1277,143.4,2m 23.4s,-26.91171953,-49.0335824,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.955,0.098,3.437,3.505,3.478,3.535,-0.2,0.2,0,-3.1,1.2,-1.9,358.1,1024,1024,1024,1022,1024,,,,,
1278,143.5,2m 23.5s,-26.91171979,-49.03358217,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,82.9,25.3,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.2,0.2,0,-3.5,1,-2.8,357.2,1024,1024,1024,1024,1024,,,,,
1279,143.7,2m 23.7s,-26.91172013,-49.0335818,P-GPS,66.3,20.2,0.6,0.3,0.0,0.0,83.1,25.3,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.2,0.2,0,-3.9,0.4,-3,357,1024,1024,1024,1023,1024,,,,,
1280,143.8,2m 23.8s,-26.91172032,-49.03358158,P-GPS,66.3,20.2,0.5,0.2,0.7,0.3,83.2,25.3,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0.2,0,-4,0.4,-3,357,1024,1024,1024,858,1024,,,,,
1281,143.9,2m 23.9s,-26.91172055,-49.03358142,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,83.3,25.4,-26.91155751,-49.03376056,17,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0.1,0,-4.1,0.3,-3,357,1024,1024,1024,639,965,,,,,
1282,144,2m 24s,-26.91172071,-49.03358124,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,83.3,25.4,-26.91155751,-49.03376056,17,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0.1,0,-4,0.4,-5.1,354.9,1024,1024,1024,540,954,,,,,
1283,144.1,2m 24.1s,-26.91172075,-49.03358127,P-GPS,66.3,20.2,0.3,0.1,1.1,0.5,83.4,25.4,-26.91155751,-49.03376056,17,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0.1,0,-3.9,0.8,-9.4,350.6,1024,1024,1024,487,957,,,,,
1284,144.2,2m 24.2s,-26.91172089,-49.03358113,P-GPS,66.3,20.2,0.3,0.1,0.0,0.0,83.4,25.4,-26.91155751,-49.03376056,17,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0.1,0,-3.8,1.2,-15.3,344.7,1024,1024,1024,427,982,,,,,
1285,144.3,2m 24.3s,-26.91172108,-49.03358106,P-GPS,66.3,20.2,0.2,0.1,1.1,0.5,83.5,25.4,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0,0,-3.7,1.8,-22.5,337.5,1024,1024,1024,373,1003,,,,,
1286,144.4,2m 24.4s,-26.91172118,-49.03358103,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.5,25.5,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,-0.1,0,0,-3.6,2.4,-30.9,329.1,1024,1024,1024,364,1008,,,,,
1287,144.5,2m 24.5s,-26.91172117,-49.0335811,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.5,25.5,-26.91155751,-49.03376056,18,5,40,13.966,0.104,3.435,3.508,3.484,3.539,0,0,0,-3.2,3.2,-40.3,319.7,1024,1024,1024,427,1024,,,,,
1288,144.6,2m 24.6s,-26.91172121,-49.03358106,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.5,25.5,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,0,0,-2.6,3.6,-49.9,310.1,1024,1024,1024,617,1024,,,,,
1289,144.7,2m 24.7s,-26.91172118,-49.03358116,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.5,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,0,0,-1.9,3.7,-58.3,301.7,1024,1024,1024,985,1024,,,,,
1290,144.8,2m 24.8s,-26.91172113,-49.0335812,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.5,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,0,0,-1.3,3.6,-63.8,296.2,1024,1024,1024,1024,1024,,,,,
1291,144.9,2m 24.9s,-26.91172109,-49.03358136,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.4,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,0,0,-0.7,3.5,-65.6,294.4,1024,1024,1024,1024,1024,,,,,
1292,145,2m 25s,-26.91172101,-49.03358151,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,83.4,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,0,0,-0.1,3.3,-66.7,293.3,1024,1024,1024,1024,1024,,,,,
1293,145.1,2m 25.1s,-26.91172093,-49.03358176,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.3,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,-0.1,0,0.3,3.3,-67.5,292.5,1024,1024,1024,1024,1024,,,,,
1294,145.2,2m 25.2s,-26.91172087,-49.03358187,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.2,25.4,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,-0.1,0,0.6,3.4,-67.8,292.2,1024,1024,1024,1024,1024,,,,,
1295,145.3,2m 25.3s,-26.91172074,-49.03358228,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.1,25.3,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,-0.1,0,1.2,3.6,-68.1,291.9,1024,1024,1024,1024,1024,,,,,
1296,145.4,2m 25.4s,-26.91172067,-49.03358242,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.1,25.3,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,-0.1,0,1.7,3.7,-68.1,291.9,1024,1024,1024,1024,1024,,,,,
1297,145.5,2m 25.5s,-26.91172053,-49.03358274,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,83.0,25.3,-26.91155751,-49.03376056,18,5,40,13.981,0.064,3.46,3.516,3.481,3.524,0,-0.1,0,2,3.7,-68.2,291.8,1024,1024,1024,1024,1024,,,,,
1298,145.6,2m 25.6s,-26.91172047,-49.03358297,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,82.9,25.3,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0,0,2.4,3.8,-68.1,291.9,1024,1024,1024,1024,1024,,,,,
1299,145.7,2m 25.7s,-26.91172044,-49.03358308,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,82.9,25.3,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0,0,2.9,4.3,-68,292,1024,1024,1024,1024,1024,,,,,
1300,145.8,2m 25.8s,-26.91172037,-49.03358312,P-GPS,66.3,20.2,0.0,0.0,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0,0,3.1,4.4,-67.9,292.1,1024,1024,1024,1024,1024,,,,,
1301,145.9,2m 25.9s,-26.91172034,-49.03358339,P-GPS,65.9,20.1,0.0,0.0,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0,0,3.1,4.1,-68,292,1024,1024,1024,1024,1024,,,,,
1302,146,2m 26s,-26.91172027,-49.03358332,P-GPS,65.9,20.1,0.2,0.1,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.1,0,3.2,3.6,-68,292,1024,1024,1024,1113,1096,,,,,
1303,146.1,2m 26.1s,-26.91172015,-49.03358313,P-GPS,65.9,20.1,0.2,0.1,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.1,0,3.3,2.9,-67.9,292.1,1024,1024,1024,1173,1183,,,,,
1304,146.2,2m 26.2s,-26.91172017,-49.03358315,P-GPS,65.9,20.1,0.2,0.1,0.0,0.0,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.1,0,2.8,2.4,-67.4,292.6,1024,1024,1024,1251,1154,,,,,
1305,146.3,2m 26.3s,-26.91172016,-49.033583,P-GPS,65.9,20.1,0.2,0.1,1.1,0.5,82.8,25.2,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.1,-0.1,2.4,2.4,-66.4,293.6,1024,1024,1024,1033,1024,,,,,
1306,146.5,2m 26.5s,-26.9117202,-49.03358256,P-GPS,66.3,20.2,0.4,0.2,0.0,0.0,82.9,25.3,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.2,0,1.3,2.9,-64.2,295.8,1024,1024,1024,1024,1024,,,,,
1307,146.6,2m 26.6s,-26.91172025,-49.03358229,P-GPS,66.3,20.2,0.4,0.2,0.7,0.3,83.0,25.3,-26.91155751,-49.03376056,18,5,40,13.941,0.083,3.442,3.501,3.473,3.525,0,0.2,0,0.7,3.2,-64.2,295.8,1024,1024,1024,1024,1024,,,,,
1308,146.7,2m 26.7s,-26.91172042,-49.03358195,P-GPS,66.3,20.2,0.4,0.2,1.1,0.5,83.1,25.3,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.2,0,0.3,3,-64.2,295.8,1024,1120,1024,1024,1024,,,,,
1309,146.9,2m 26.9s,-26.91172056,-49.03358128,P-GPS,66.3,20.2,0.7,0.3,1.0,0.4,83.3,25.4,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,0.1,3.3,-64.2,295.8,1024,1170,1024,1024,1024,,,,,
1310,147,2m 27s,-26.91172063,-49.03358093,P-GPS,65.9,20.1,0.7,0.3,0.7,0.3,83.4,25.4,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-0.9,3.4,-64.2,295.8,1024,1206,1024,1024,1024,,,,,
1311,147.1,2m 27.1s,-26.91172069,-49.03358055,P-GPS,65.9,20.1,0.7,0.3,1.1,0.5,83.5,25.5,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-2.4,3.3,-64.2,295.8,1024,1197,1024,1024,1024,,,,,
1312,147.2,2m 27.2s,-26.91172076,-49.0335802,P-GPS,66.3,20.2,0.7,0.3,0.0,0.0,83.6,25.5,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-3.1,3.5,-64.3,295.7,1024,1197,1024,1024,1024,,,,,
1313,147.3,2m 27.3s,-26.91172085,-49.03357983,P-GPS,66.3,20.2,0.7,0.3,0.0,0.0,83.7,25.5,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-3.2,4,-64.2,295.8,1024,1198,1024,1024,1024,,,,,
1314,147.4,2m 27.4s,-26.91172087,-49.03357951,P-GPS,66.3,20.2,0.7,0.3,0.0,0.0,83.8,25.5,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-3.5,3.9,-64.3,295.7,1024,1195,1024,1024,1024,,,,,
1315,147.5,2m 27.5s,-26.91172085,-49.0335791,P-GPS,66.3,20.2,0.7,0.3,0.0,0.0,83.9,25.6,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.3,0,-3.5,3.8,-64.5,295.5,1024,1191,1024,1024,1024,,,,,
1316,147.6,2m 27.6s,-26.91172084,-49.0335788,P-GPS,66.3,20.2,0.4,0.2,0.0,0.0,83.9,25.6,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.2,0,-3.7,3.5,-64.6,295.4,1024,1177,1024,1024,1024,,,,,
1317,147.7,2m 27.7s,-26.91172081,-49.03357861,P-GPS,66.3,20.2,0.4,0.2,0.0,0.0,84.0,25.6,-26.91155751,-49.03376056,18,5,40,13.899,0.083,3.431,3.49,3.464,3.514,0,0.2,0,-3.9,3.5,-64.8,295.2,1024,1174,1024,1021,929,,,,,
1318,147.8,2m 27.8s,-26.91172079,-49.03357839,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,84.0,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0,0.1,0,-4.1,3.4,-64.9,295.1,1024,1174,1024,1021,929,,,,,
1319,147.9,2m 27.9s,-26.91172058,-49.03357826,P-GPS,66.3,20.2,0.2,0.1,0.0,0.0,84.0,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0,0.1,0,-4,3.2,-64.8,295.2,1024,1174,1024,1024,731,,,,,
1320,148,2m 28s,-26.91172048,-49.03357815,P-GPS,65.9,20.1,0.2,0.1,1.1,0.5,84.0,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.1,0,0.2,-3.9,3.3,-64.5,295.5,1024,1175,1024,1024,627,,,,,
1321,148.1,2m 28.1s,-26.91172036,-49.03357815,P-GPS,65.9,20.1,0.2,0.1,0.0,0.0,84.0,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.1,0,0.4,-4,3.7,-64.1,295.9,1024,1175,1024,1024,578,,,,,
1322,148.2,2m 28.2s,-26.91172024,-49.03357809,P-GPS,65.6,20.0,0.2,0.1,0.0,0.0,83.9,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.1,0,0.6,-3.9,3.8,-63.8,296.2,1024,1183,1024,1024,589,,,,,
1323,148.3,2m 28.3s,-26.91172005,-49.03357813,P-GPS,65.3,19.9,0.2,0.1,0.0,0.0,83.9,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.1,0,0.8,-3.7,3.7,-63.6,296.4,1024,1174,1024,1024,606,,,,,
1324,148.4,2m 28.4s,-26.91171991,-49.03357814,P-GPS,65.3,19.9,0.2,0.1,0.0,0.0,83.9,25.6,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.1,0,0.8,-3.4,3.6,-63.5,296.5,1024,1024,1024,1024,1009,,,,,
1325,148.5,2m 28.5s,-26.91171965,-49.03357827,P-GPS,65.0,19.8,0.4,0.2,0.0,0.0,83.8,25.5,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.2,0,0.7,-2.2,3.5,-63.4,296.6,1024,1024,1024,1024,1009,,,,,
1326,148.6,2m 28.6s,-26.91171944,-49.03357825,P-GPS,64.6,19.7,0.4,0.2,0.0,0.0,83.7,25.5,-26.91155751,-49.03376056,18,5,40,13.888,0.081,3.43,3.489,3.458,3.511,0.2,0,0.4,-0.1,3.4,-63.3,296.7,1024,1024,1024,1024,1024,,,,,
